single_or_double,pretty_formula,band_gap,formation_energy_per_atom,volume,A_site_electronegativity,B1_site_electronegativity,B2_site_electronegativity,X_site_electronegativity,A_site_weight,B1_site_weight,B2_site_weight,X_site_weight,A_site_affinity,B1_site_affinity,B2_site_affinity,X_site_affinity,A_site_fir_ionization_energy,B1_site_fir_ionization_energy,B2_site_fir_ionization_energy,X_site_fir_ionization_energy,tolerance_factor,octahedral_factor,(u+t)n,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,transition metal fraction,band center,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,avg anion electron affinity,minimum EN difference,maximum EN difference,range EN difference,mean EN difference,std_dev EN difference,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010,cohesive energy (MP)
1,YCoO3,0.8662,-2.430877182,54.26048475,1.22,3.76,0,3.44,88.905,117.866,0,15.999,0.307,1.32,0,1.46,6.22,15.762,0,13.618,0.836167402,0.543650794,1.203336018,8,39,31,18,12,8,12,87,75,66.2,24.96,87,15.9994,88.90585,72.90645,39.167449,27.8016588,15.9994,54.8,1799,1744.2,746.28,829.776,54.8,3,16,13,12,4.8,16,2,5,3,3,1.2,2,66,190,124,102.8,44.16,66,1.22,3.44,2.22,2.684,0.9072,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,7,7,1.6,2.16,0,0,0,0,0,0,0,3,9,6,6,1.2,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,2.4,2.88,0,0,0,0,0,0,0,2,9,7,3.6,2.16,2,9.105,32.365,23.26,13.985,7.352,9.105,0,0,0,0,0,0,0,1.5484712,1.5484712,0.30969424,0.495510784,0,12,194,182,84.8,87.36,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.167449,12,3,31,18,1.2,0.99,2.22,2.684,2,2.4,1.6,0,0.333333333,0.4,0.266666667,0,0.2,5.691693729,-2,3,5,3.273268354,-282000,1.56,2.22,0.66,1.89,0.466690476,0.070710678,0.113522988,0.124682336,1.999803724
1,EuCuO3,0,-1.981771399,281.0228492,1.2,3.8,0,3.44,151.964,127.092,0,15.999,0.52,2.454,0,1.46,5.67,15.454,0,13.618,0.85545341,0.53968254,1.038442075,8,63,55,23.2,18.24,8,25,87,62,70,20.4,87,15.9994,151.964,135.9646,52.70164,44.042688,15.9994,54.8,1357.77,1302.97,523.434,562.3608,54.8,3,16,13,12.4,4.32,16,2,6,4,3.2,1.44,2,66,198,132,105.6,47.52,66,1.185,3.44,2.255,2.681,0.9108,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,10,10,2,3.2,0,0,7,7,1.4,2.24,0,6,11,5,7.6,1.92,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,0,0,0,0,0,0,7,7,1.4,2.24,0,1,7,6,2.8,1.68,2,9.105,36.46,27.355,14.969,8.5964,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,98,103.2,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.70164,12.4,3.2,55,23.2,1.25,1,2.255,2.681,1.8,2.4,2,1.4,0.236842105,0.315789474,0.263157895,0.184210526,0.2,5.685055449,-2,3,5,3.273268354,-282000,1.54,2.24,0.7,1.89,0.494974747,0.05367389,0.087522275,0.10150316,2.004285049
1,YCuO3,0,-2.425862916,223.4531991,1.22,3.8,0,3.44,88.905,127.092,0,15.999,0.307,2.454,0,1.46,6.22,15.454,0,13.618,0.838322473,0.53968254,1.04573623,8,39,31,18.4,12.48,8,12,87,75,67.4,23.52,87,15.9994,88.90585,72.90645,40.09001,28.908732,15.9994,54.8,1799,1744.2,664.234,731.3208,54.8,3,16,13,12.4,4.32,16,2,5,3,3,1.2,2,66,190,124,104,45.6,66,1.22,3.44,2.22,2.688,0.9024,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,10,10,2.2,3.12,0,0,0,0,0,0,0,3,11,8,6.4,1.84,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,0,0,0,0,0,1,9,8,3.2,2.32,2,9.105,32.365,23.26,14.15,7.286,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.09001,12.4,3,31,18.4,1.2,0.99,2.22,2.688,1.8,2.4,2.2,0,0.28125,0.375,0.34375,0,0.2,5.745637662,-2,3,5,3.273268354,-282000,1.54,2.22,0.68,1.88,0.480832611,0.05367389,0.067718767,0.09033559,2.01074451
1,CaCoO3,0,-1.620979497,97.80442736,1,3.76,0,3.44,40.078,117.866,0,15.999,0.0246,1.32,0,1.46,6.113,15.762,0,13.618,0.879303769,0.531746032,1.121631112,8,27,19,14.2,7.44,8,7,87,80,65.2,26.16,87,15.9994,58.933195,42.933795,29.401879,16.0829748,15.9994,54.8,1768,1713.2,609.48,665.616,54.8,2,16,14,11.8,5.04,16,2,4,2,2.8,0.96,2,66,176,110,100,40.8,66,1,3.44,2.44,2.64,0.96,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,7,7,1.4,2.24,0,0,0,0,0,0,0,2,9,7,5.8,1.52,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,3,3,0.6,0.96,0,0,0,0,0,0,0,0,3,3,1.8,0.72,2,9.105,37.77,28.665,15.066,9.0816,9.105,0,0,0,0,0,0,0,1.5484712,1.5484712,0.30969424,0.495510784,0,12,225,213,91,94.8,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.401879,11.8,2.8,19,14.2,1.2,0.99,2.44,2.64,2,2.4,1.4,0,0.344827586,0.413793103,0.24137931,0,0.2,5.62234976,-2,4,6,3.380617019,-282000,1.56,2.44,0.88,2,0.622253967,0.044019499,0.092435991,0.104451389,2.011627788
1,CaCoO3,0,-2.038616675,214.8525833,1,3.76,0,3.44,40.078,117.866,0,15.999,0.0246,1.32,0,1.46,6.113,15.762,0,13.618,0.879303769,0.531746032,1.053640755,8,27,19,14.2,7.44,8,7,87,80,65.2,26.16,87,15.9994,58.933195,42.933795,29.401879,16.0829748,15.9994,54.8,1768,1713.2,609.48,665.616,54.8,2,16,14,11.8,5.04,16,2,4,2,2.8,0.96,2,66,176,110,100,40.8,66,1,3.44,2.44,2.64,0.96,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,7,7,1.4,2.24,0,0,0,0,0,0,0,2,9,7,5.8,1.52,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,3,3,0.6,0.96,0,0,0,0,0,0,0,0,3,3,1.8,0.72,2,9.105,37.77,28.665,15.066,9.0816,9.105,0,0,0,0,0,0,0,1.5484712,1.5484712,0.30969424,0.495510784,0,12,225,213,91,94.8,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.401879,11.8,2.8,19,14.2,1.2,0.99,2.44,2.64,2,2.4,1.4,0,0.344827586,0.413793103,0.24137931,0,0.2,5.62234976,-2,4,6,3.380617019,-282000,1.56,2.44,0.88,2,0.622253967,0.044019499,0.092435991,0.104451389,2.018845236
1,SrIrO3,0,-1.901858092,63.90634972,0.95,4.4,0,3.44,87.62,384.434,0,15.999,0.0521,3.14,0,1.46,5.695,18.24,0,13.618,0.900906418,0.607142857,1.265644466,8,77,69,27.8,23.76,8,8,87,79,65.8,25.44,87,15.9994,192.217,176.2176,65.56704,59.481168,15.9994,54.8,2739,2684.2,790.68,883.056,54.8,2,16,14,11.8,5.04,16,2,6,4,3.4,1.68,2,66,195,129,106.8,48.96,66,0.95,3.44,2.49,2.694,0.8952,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,7,7,1.4,2.24,0,0,14,14,2.8,4.48,0,2,23,21,8.6,5.76,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,3,3,0.6,0.96,0,0,0,0,0,0,0,0,3,3,1.8,0.72,2,9.105,54.23,45.125,19.151,14.0316,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,97.2,102.24,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.56704,11.8,3.4,69,27.8,1.4,1.03,2.49,2.694,2,2.4,1.4,2.8,0.23255814,0.279069767,0.162790698,0.325581395,0.2,5.803224052,-2,4,6,3.380617019,-282000,1.24,2.49,1.25,1.865,0.883883476,0.070710678,0.078644997,0.100122369,1.988828055
1,CdRhO3,0,-0.870809699,61.70418835,1.69,4.56,0,3.44,112.414,205.8,0,15.999,0,2.274,0,1.46,8.994,14.918,0,13.618,0.830850468,0.587301587,1.200388861,8,48,40,23.4,18.48,8,59,87,28,78,10.8,87,15.9994,112.411,96.4116,52.66294,43.996248,15.9994,54.8,2237,2182.2,599.124,655.1504,54.8,9,16,7,13.8,2.64,16,2,5,3,3.2,1.44,2,66,144,78,96.8,36.96,66,1.69,3.44,1.75,2.858,0.6984,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,10,10,3.6,4.32,0,0,0,0,0,0,0,6,12,6,7.8,2.16,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,2,2,0.4,0.64,0,0,0,0,0,0,0,0,3,3,1.8,0.72,2,9.105,19.495,10.39,12.09,3.582,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.66294,13.8,3.2,40,23.4,0.95,0.94,1.75,2.858,1.8,2.4,3.6,0,0.230769231,0.307692308,0.461538462,0,0.2,6.076721478,-2,4,6,3.380617019,-282000,1.16,1.75,0.59,1.455,0.417193001,0.023328474,0.044776707,0.055262093,1.977056105
1,MgSiO3,2.5702,-2.780059778,43.88306027,1.31,3.8,0,3.44,24.305,56.17,0,15.999,0,2.77,0,1.46,7.646,16.302,0,13.618,0.832814653,0.428571429,1.162538334,8,14,6,10,2.4,8,68,87,19,81.4,6.72,87,15.9994,28.0855,12.0861,20.07774,4.894008,15.9994,54.8,1687,1632.2,554.88,600.096,54.8,2,16,14,12.8,4.32,16,2,3,1,2.4,0.48,2,66,141,75,90,28.8,66,1.31,3.44,2.13,2.706,0.8808,3.44,2,2,0,2,0,2,0,4,4,2.8,1.44,4,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,4.8,1.44,6,0,0,0,0,0,0,0,4,4,2,0.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0.8,2,9.105,22.89,13.785,14.129,6.0288,9.105,0,0.773,0.773,0.1546,0.24736,0,0,0,0,0,0,0,12,227,215,91.4,95.28,12,0,0,0,0,0,0,0,0.6,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.07774,12.8,2.4,6,10,0.9,0.88,2.13,2.706,2,2.8,0,0,0.416666667,0.583333333,0,0,0,6.005864901,-2,4,6,3.380617019,-282000,1.54,2.13,0.59,1.835,0.417193001,0.044019499,0.079992893,0.096486019,1.949827502
1,SrGeO3,0,-2.578964416,57.36998463,0.95,4.02,0,3.44,87.62,145.26,0,15.999,0.0521,2.46,0,1.46,5.695,15.8,0,13.618,0.945251552,0.531746032,1.277554564,8,38,30,18.8,12.96,8,8,87,79,69.6,24.64,87,15.9994,87.62,71.6206,41.65164,30.782688,15.9994,54.8,1211.4,1156.6,485.16,516.432,54.8,2,16,14,12.8,4.32,16,2,5,3,3,1.2,2,66,195,129,102.6,43.92,66,0.95,3.44,2.49,2.656,0.9408,3.44,2,2,0,2,0,2,0,4,4,2.8,1.44,4,0,10,10,2,3.2,0,0,0,0,0,0,0,2,14,12,6.8,2.88,6,0,0,0,0,0,0,0,4,4,2,0.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0.8,2,9.105,54.23,45.125,20.91,14.166,9.105,0,0.383,0.383,0.0766,0.12256,0,0,0,0,0,0,0,12,225,213,97.2,102.24,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.65164,12.8,3,30,18.8,1.4,1.01,2.49,2.656,2,2.8,2,0,0.294117647,0.411764706,0.294117647,0,0,5.623578823,-2,4,6,3.380617019,-282000,1.43,2.49,1.06,1.96,0.749533188,0.094280904,0.137948013,0.165288215,2.016706824
1,MgSiO3,4.5456,-3.21652877,891.1783783,1.31,3.8,0,3.44,24.305,56.17,0,15.999,0,2.77,0,1.46,7.646,16.302,0,13.618,0.832814653,0.428571429,1.007443641,8,14,6,10,2.4,8,68,87,19,81.4,6.72,87,15.9994,28.0855,12.0861,20.07774,4.894008,15.9994,54.8,1687,1632.2,554.88,600.096,54.8,2,16,14,12.8,4.32,16,2,3,1,2.4,0.48,2,66,141,75,90,28.8,66,1.31,3.44,2.13,2.706,0.8808,3.44,2,2,0,2,0,2,0,4,4,2.8,1.44,4,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,4.8,1.44,6,0,0,0,0,0,0,0,4,4,2,0.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0.8,2,9.105,22.89,13.785,14.129,6.0288,9.105,0,0.773,0.773,0.1546,0.24736,0,0,0,0,0,0,0,12,227,215,91.4,95.28,12,0,0,0,0,0,0,0,0.6,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.07774,12.8,2.4,6,10,0.9,0.88,2.13,2.706,2,2.8,0,0,0.416666667,0.583333333,0,0,0,6.005864901,-2,4,6,3.380617019,-282000,1.54,2.13,0.59,1.835,0.417193001,0.044019499,0.079992893,0.096486019,1.956395349
1,MgSiO3,4.4111,-3.207057376,873.6374877,1.31,3.8,0,3.44,24.305,56.17,0,15.999,0,2.77,0,1.46,7.646,16.302,0,13.618,0.832814653,0.428571429,1.007593661,8,14,6,10,2.4,8,68,87,19,81.4,6.72,87,15.9994,28.0855,12.0861,20.07774,4.894008,15.9994,54.8,1687,1632.2,554.88,600.096,54.8,2,16,14,12.8,4.32,16,2,3,1,2.4,0.48,2,66,141,75,90,28.8,66,1.31,3.44,2.13,2.706,0.8808,3.44,2,2,0,2,0,2,0,4,4,2.8,1.44,4,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,4.8,1.44,6,0,0,0,0,0,0,0,4,4,2,0.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0.8,2,9.105,22.89,13.785,14.129,6.0288,9.105,0,0.773,0.773,0.1546,0.24736,0,0,0,0,0,0,0,12,227,215,91.4,95.28,12,0,0,0,0,0,0,0,0.6,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.07774,12.8,2.4,6,10,0.9,0.88,2.13,2.706,2,2.8,0,0,0.416666667,0.583333333,0,0,0,6.005864901,-2,4,6,3.380617019,-282000,1.54,2.13,0.59,1.835,0.417193001,0.044019499,0.079992893,0.096486019,1.956395349
1,HgNCl3,0,0.452491858,136.6748792,2,6.08,0,3.16,200.59,28.014,0,35.45,0,0.14,0,3.62,10.438,29.068,0,12.968,0.893353657,0.341317365,1.10688797,7,80,73,27.6,20.96,17,71,94,23,87,8.4,94,14.0067,200.59,186.5833,64.19114,54.559544,35.453,63.05,234.32,171.27,162.434,39.7536,171.6,12,17,5,15.6,1.68,17,2,6,4,3.4,1.04,3,71,132,61,101.8,12.32,102,2,3.16,1.16,2.904,0.3616,3.16,2,2,0,2,0,2,0,5,5,3.6,1.68,5,0,10,10,2,3.2,0,0,14,14,2.8,4.48,0,5,26,21,10.4,6.24,7,0,0,0,0,0,0,0,3,3,1.2,0.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1.2,0.72,1,14.76875,25.23758621,10.46883621,22.69976724,3.172406897,24.4975,0,6.437,6.437,2.7832,1.46152,2.493,0,0,0,0,0,0,64,194,130,110.4,55.68,64,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.19114,15.6,3.4,73,27.6,0.85,1.03,1.16,2.904,2,3.6,2,2.8,0.192307692,0.346153846,0.192307692,0.269230769,0,7.369745299,-1,2,3,1.690308509,-349000,0.12,1.16,1.04,0.64,0.735391052,0.734846923,0.741378577,0.757568906,1.918847884
1,CsPbI3,2.8567,-0.999493375,263.885982,0.79,4.66,0,2.66,132.9,414.4,0,126.9,0.472,0.728,0,3.06,3.894,14.834,0,10.451,0.807228095,0.645631068,1.227042107,53,82,29,59.2,9.12,53,5,96,91,74.8,27.92,96,126.90447,207.2,80.29553,144.1637724,25.21449105,126.90447,301.59,600.61,299.02,412.55,75.224,386.85,1,17,16,13.2,4.88,17,5,6,1,5.4,0.48,5,139,244,105,161.4,33.04,139,0.79,2.66,1.87,2.22,0.572,2.66,1,2,1,1.8,0.32,2,0,5,5,3.4,1.92,5,0,10,10,8,3.2,10,0,14,14,2.8,4.48,0,1,28,27,16,6,17,0,1,1,0.2,0.32,0,0,4,4,1.4,1.04,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1.6,0.96,1,28.11,115.765,87.655,54.584,24.4724,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0,0,0,0,0,64,229,165,129.2,78.24,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.1637724,13.2,5.4,29,59.2,1.2,1.72,1.87,2.22,1.8,3.4,8,2.8,0.1125,0.2125,0.5,0.175,0,4.82625513,-1,2,3,1.690308509,-295200,0.33,1.87,1.54,1.1,1.088944443,0.737653192,0.740684858,0.764986137,2.008774761
